NACA 6125
     1.000000    0.002625
     0.991649    0.006162
     0.977908    0.011905
     0.962644    0.018176
     0.945860    0.024941
     0.927652    0.032130
     0.908193    0.039642
     0.887707    0.047366
     0.866419    0.055193
     0.844537    0.063033
     0.822227    0.070813
     0.799621    0.078479
     0.776815    0.085992
     0.753884    0.093324
     0.730883    0.100452
     0.707858    0.107360
     0.684844    0.114033
     0.661875    0.120458
     0.638978    0.126624
     0.616181    0.132519
     0.593511    0.138133
     0.570992    0.143453
     0.548651    0.148471
     0.526513    0.153175
     0.504603    0.157556
     0.482948    0.161604
     0.461574    0.165310
     0.440508    0.168666
     0.419777    0.171665
     0.399410    0.174301
     0.379437    0.176570
     0.359889    0.178468
     0.340797    0.179994
     0.322195    0.181151
     0.304117    0.181941
     0.286596    0.182373
     0.269668    0.182456
     0.253364    0.182204
     0.237715    0.181634
     0.222747    0.180767
     0.208480    0.179625
     0.194928    0.178235
     0.182097    0.176623
     0.169985    0.174817
     0.158583    0.172844
     0.147872    0.170731
     0.137829    0.168503
     0.128426    0.166181
     0.119631    0.163786
     0.111409    0.161334
     0.103724    0.158844
     0.096567    0.156257
     0.089974    0.153239
     0.083829    0.149795
     0.078047    0.145984
     0.072570    0.141850
     0.067357    0.137429
     0.062378    0.132748
     0.057613    0.127834
     0.053050    0.122714
     0.048681    0.117414
     0.044503    0.111963
     0.040516    0.106393
     0.036722    0.100734
     0.033124    0.095023
     0.029725    0.089293
     0.026529    0.083578
     0.023536    0.077910
     0.020747    0.072317
     0.018160    0.066823
     0.015771    0.061449
     0.013576    0.056209
     0.011567    0.051113
     0.009740    0.046169
     0.008085    0.041379
     0.006598    0.036744
     0.005271    0.032261
     0.004099    0.027926
     0.003077    0.023733
     0.002202    0.019678
     0.001471    0.015753
     0.000884    0.011952
     0.000443    0.008269
     0.000150    0.004698
     0.000011    0.001235
     0.000034   -0.002128
     0.000239   -0.005410
     0.000654   -0.008604
     0.001319   -0.011696
     0.002282   -0.014659
     0.003597   -0.017447
     0.005308   -0.019990
     0.007429   -0.022210
     0.009924   -0.024047
     0.012724   -0.025491
     0.015761   -0.026579
     0.018988   -0.027371
     0.022382   -0.027928
     0.025934   -0.028307
     0.029650   -0.028552
     0.033537   -0.028705
     0.037603   -0.028802
     0.041859   -0.028875
     0.046306   -0.028959
     0.050945   -0.029087
     0.055779   -0.029292
     0.060810   -0.029609
     0.066038   -0.030074
     0.071467   -0.030724
     0.077104   -0.031600
     0.082956   -0.032742
     0.089040   -0.034198
     0.095379   -0.036020
     0.102024   -0.038260
     0.109133   -0.040630
     0.116789   -0.043004
     0.125040   -0.045378
     0.133940   -0.047742
     0.143542   -0.050082
     0.153901   -0.052383
     0.165068   -0.054627
     0.177090   -0.056791
     0.190005   -0.058852
     0.203842   -0.060781
     0.218616   -0.062553
     0.234329   -0.064139
     0.250970   -0.065515
     0.268515   -0.066656
     0.286930   -0.067545
     0.306173   -0.068166
     0.326197   -0.068510
     0.346957   -0.068573
     0.368402   -0.068354
     0.390488   -0.067856
     0.413170   -0.067085
     0.436404   -0.066050
     0.460150   -0.064762
     0.484368   -0.063235
     0.509020   -0.061480
     0.534067   -0.059514
     0.559472   -0.057350
     0.585195   -0.055004
     0.611197   -0.052489
     0.637435   -0.049821
     0.663865   -0.047014
     0.690438   -0.044080
     0.717098   -0.041032
     0.743779   -0.037884
     0.770398   -0.034649
     0.796847   -0.031345
     0.822983   -0.027990
     0.848611   -0.024614
     0.873479   -0.021252
     0.897281   -0.017951
     0.919685   -0.014764
     0.940394   -0.011747
     0.959204   -0.008941
     0.976052   -0.006373
     0.991004   -0.004047
     1.000000   -0.002625
