NACA 6408
     1.000000    0.000840
     0.994469    0.002457
     0.983669    0.005574
     0.970748    0.009236
     0.956999    0.013050
     0.943019    0.016844
     0.928968    0.020571
     0.914886    0.024220
     0.900781    0.027790
     0.886655    0.031279
     0.872509    0.034687
     0.858344    0.038014
     0.844161    0.041260
     0.829959    0.044424
     0.815741    0.047507
     0.801505    0.050508
     0.787254    0.053427
     0.772987    0.056263
     0.758705    0.059016
     0.744409    0.061686
     0.730099    0.064271
     0.715776    0.066772
     0.701440    0.069188
     0.687093    0.071518
     0.672734    0.073762
     0.658365    0.075919
     0.643986    0.077988
     0.629597    0.079968
     0.615200    0.081859
     0.600795    0.083659
     0.586383    0.085368
     0.571964    0.086985
     0.557540    0.088508
     0.543110    0.089936
     0.528677    0.091269
     0.514240    0.092505
     0.499801    0.093642
     0.485360    0.094679
     0.470919    0.095615
     0.456479    0.096448
     0.442041    0.097177
     0.427609    0.097799
     0.413198    0.098312
     0.398866    0.098714
     0.384712    0.098954
     0.370618    0.099001
     0.356548    0.098855
     0.342493    0.098513
     0.328456    0.097973
     0.314439    0.097235
     0.300444    0.096295
     0.286476    0.095151
     0.272539    0.093802
     0.258636    0.092246
     0.244773    0.090479
     0.230953    0.088501
     0.217183    0.086307
     0.203469    0.083897
     0.189816    0.081266
     0.176233    0.078412
     0.162728    0.075331
     0.149312    0.072021
     0.135998    0.068476
     0.122800    0.064693
     0.109740    0.060667
     0.096844    0.056394
     0.084149    0.051868
     0.071710    0.047090
     0.059617    0.042069
     0.048032    0.036839
     0.037254    0.031511
     0.027765    0.026324
     0.020054    0.021617
     0.014222    0.017609
     0.009951    0.014280
     0.006817    0.011483
     0.004490    0.009068
     0.002756    0.006919
     0.001490    0.004955
     0.000624    0.003123
     0.000132    0.001396
     0.000003   -0.000219
     0.000259   -0.001820
     0.000990   -0.003390
     0.002220   -0.004819
     0.003918   -0.006065
     0.006081   -0.007139
     0.008772   -0.008067
     0.012144   -0.008867
     0.016460   -0.009533
     0.022134   -0.010029
     0.029685   -0.010269
     0.039468   -0.010136
     0.051240   -0.009559
     0.064309   -0.008582
     0.078086   -0.007306
     0.092254   -0.005827
     0.106660   -0.004211
     0.121227   -0.002510
     0.135904   -0.000761
     0.150632    0.001004
     0.165333    0.002754
     0.179989    0.004471
     0.194604    0.006144
     0.209186    0.007763
     0.223740    0.009320
     0.238271    0.010807
     0.252785    0.012219
     0.267282    0.013551
     0.281767    0.014797
     0.296241    0.015953
     0.310705    0.017016
     0.325161    0.017981
     0.339610    0.018847
     0.354052    0.019608
     0.368490    0.020264
     0.382933    0.020810
     0.397417    0.021246
     0.412070    0.021603
     0.426807    0.021930
     0.441556    0.022225
     0.456302    0.022486
     0.471043    0.022710
     0.485777    0.022897
     0.500506    0.023044
     0.515230    0.023151
     0.529948    0.023216
     0.544662    0.023237
     0.559371    0.023214
     0.574076    0.023145
     0.588777    0.023030
     0.603473    0.022868
     0.618166    0.022658
     0.632856    0.022399
     0.647542    0.022090
     0.662224    0.021731
     0.676903    0.021322
     0.691579    0.020861
     0.706252    0.020350
     0.720922    0.019786
     0.735588    0.019170
     0.750252    0.018503
     0.764912    0.017783
     0.779570    0.017010
     0.794225    0.016185
     0.808878    0.015308
     0.823527    0.014379
     0.838174    0.013397
     0.852818    0.012363
     0.867460    0.011278
     0.882099    0.010141
     0.896736    0.008954
     0.911370    0.007715
     0.925999    0.006427
     0.940616    0.005091
     0.955181    0.003709
     0.969524    0.002302
     0.983013    0.000937
     0.994261   -0.000233
     1.000000   -0.000840
