NACA 4608
     1.000000    0.000840
     0.994430    0.002465
     0.983711    0.005540
     0.970975    0.009102
     0.957412    0.012786
     0.943598    0.016424
     0.929702    0.019967
     0.915766    0.023404
     0.901801    0.026731
     0.887811    0.029947
     0.873797    0.033053
     0.859759    0.036046
     0.845699    0.038928
     0.831619    0.041696
     0.817517    0.044352
     0.803397    0.046894
     0.789258    0.049321
     0.775102    0.051633
     0.760929    0.053830
     0.746741    0.055911
     0.732539    0.057875
     0.718323    0.059722
     0.704095    0.061451
     0.689855    0.063061
     0.675606    0.064551
     0.661347    0.065921
     0.647079    0.067171
     0.632803    0.068298
     0.618514    0.069304
     0.604196    0.070187
     0.589766    0.070965
     0.575269    0.071674
     0.560757    0.072312
     0.546242    0.072878
     0.531728    0.073370
     0.517216    0.073786
     0.502707    0.074127
     0.488203    0.074391
     0.473703    0.074576
     0.459208    0.074681
     0.444720    0.074704
     0.430239    0.074644
     0.415766    0.074499
     0.401303    0.074267
     0.386850    0.073947
     0.372409    0.073536
     0.357980    0.073033
     0.343566    0.072434
     0.329168    0.071737
     0.314788    0.070940
     0.300427    0.070040
     0.286089    0.069034
     0.271774    0.067918
     0.257486    0.066689
     0.243229    0.065343
     0.229005    0.063876
     0.214820    0.062283
     0.200677    0.060559
     0.186584    0.058698
     0.172547    0.056694
     0.158576    0.054541
     0.144682    0.052229
     0.130880    0.049749
     0.117190    0.047092
     0.103639    0.044245
     0.090267    0.041197
     0.077134    0.037933
     0.064344    0.034448
     0.052086    0.030756
     0.040704    0.026926
     0.030722    0.023129
     0.022610    0.019605
     0.016411    0.016508
     0.011786    0.013836
     0.008314    0.011501
     0.005672    0.009407
     0.003651    0.007475
     0.002124    0.005648
     0.001025    0.003887
     0.000328    0.002176
     0.000020    0.000531
     0.000081   -0.001053
     0.000549   -0.002681
     0.001467   -0.004279
     0.002837   -0.005804
     0.004660   -0.007250
     0.006986   -0.008641
     0.009926   -0.010005
     0.013679   -0.011371
     0.018560   -0.012760
     0.025008   -0.014169
     0.033426   -0.015542
     0.043868   -0.016767
     0.055876   -0.017734
     0.068847   -0.018408
     0.082362   -0.018811
     0.096201   -0.018984
     0.110248   -0.018964
     0.124440   -0.018782
     0.138740   -0.018465
     0.153121   -0.018032
     0.167566   -0.017501
     0.182064   -0.016885
     0.196605   -0.016198
     0.211183   -0.015448
     0.225791   -0.014645
     0.240425   -0.013796
     0.255084   -0.012908
     0.269763   -0.011987
     0.284462   -0.011038
     0.299177   -0.010066
     0.313908   -0.009077
     0.328653   -0.008072
     0.343412   -0.007057
     0.358182   -0.006035
     0.372962   -0.005009
     0.387745   -0.003981
     0.402522   -0.002957
     0.417290   -0.001937
     0.432051   -0.000924
     0.446805    0.000079
     0.461552    0.001071
     0.476292    0.002051
     0.491028    0.003015
     0.505758    0.003964
     0.520483    0.004896
     0.535205    0.005809
     0.549922    0.006701
     0.564636    0.007573
     0.579340    0.008423
     0.594018    0.009248
     0.608595    0.010034
     0.623090    0.010738
     0.637569    0.011359
     0.652044    0.011896
     0.666519    0.012349
     0.680994    0.012718
     0.695469    0.013002
     0.709943    0.013202
     0.724418    0.013315
     0.738892    0.013343
     0.753365    0.013285
     0.767837    0.013141
     0.782308    0.012911
     0.796777    0.012595
     0.811245    0.012192
     0.825710    0.011704
     0.840173    0.011130
     0.854634    0.010471
     0.869091    0.009726
     0.883546    0.008896
     0.897997    0.007982
     0.912444    0.006984
     0.926884    0.005902
     0.941307    0.004739
     0.955669    0.003499
     0.969794    0.002199
     0.983068    0.000907
     0.994222   -0.000231
     1.000000   -0.000840
