NACA 0015
     1.000000    0.001575
     0.993021    0.002794
     0.981305    0.004816
     0.968039    0.007072
     0.953302    0.009536
     0.937305    0.012162
     0.920335    0.014894
     0.902679    0.017679
     0.884569    0.020477
     0.866172    0.023260
     0.847596    0.026010
     0.828910    0.028717
     0.810156    0.031374
     0.791360    0.033979
     0.772539    0.036528
     0.753703    0.039021
     0.734859    0.041455
     0.716015    0.043829
     0.697173    0.046142
     0.678339    0.048392
     0.659516    0.050576
     0.640709    0.052694
     0.621921    0.054742
     0.603156    0.056717
     0.584418    0.058617
     0.565711    0.060437
     0.547040    0.062175
     0.528408    0.063827
     0.509821    0.065388
     0.491283    0.066853
     0.472799    0.068217
     0.454376    0.069476
     0.436018    0.070623
     0.417733    0.071653
     0.399528    0.072560
     0.381411    0.073336
     0.363390    0.073975
     0.345476    0.074469
     0.327680    0.074811
     0.310017    0.074993
     0.292501    0.075006
     0.275153    0.074843
     0.257997    0.074495
     0.241061    0.073955
     0.224382    0.073214
     0.208008    0.072268
     0.191994    0.071112
     0.176412    0.069746
     0.161345    0.068176
     0.146888    0.066412
     0.133142    0.064474
     0.120202    0.062387
     0.108146    0.060183
     0.097024    0.057897
     0.086852    0.055562
     0.077609    0.053208
     0.069249    0.050858
     0.061705    0.048527
     0.054902    0.046227
     0.048763    0.043961
     0.043215    0.041731
     0.038192    0.039535
     0.033635    0.037370
     0.029494    0.035231
     0.025723    0.033112
     0.022285    0.031007
     0.019151    0.028911
     0.016297    0.026817
     0.013702    0.024721
     0.011351    0.022617
     0.009233    0.020502
     0.007341    0.018370
     0.005669    0.016222
     0.004217    0.014057
     0.002983    0.011877
     0.001967    0.009688
     0.001168    0.007499
     0.000583    0.005319
     0.000204    0.003162
     0.000022    0.001041
     0.000022   -0.001041
     0.000204   -0.003162
     0.000583   -0.005319
     0.001168   -0.007499
     0.001967   -0.009689
     0.002983   -0.011877
     0.004217   -0.014057
     0.005669   -0.016222
     0.007341   -0.018371
     0.009233   -0.020502
     0.011351   -0.022618
     0.013702   -0.024721
     0.016297   -0.026817
     0.019152   -0.028911
     0.022285   -0.031007
     0.025723   -0.033112
     0.029494   -0.035231
     0.033636   -0.037370
     0.038192   -0.039535
     0.043215   -0.041731
     0.048763   -0.043961
     0.054902   -0.046227
     0.061706   -0.048528
     0.069250   -0.050858
     0.077610   -0.053209
     0.086853   -0.055563
     0.097025   -0.057897
     0.108146   -0.060183
     0.120202   -0.062387
     0.133143   -0.064474
     0.146889   -0.066412
     0.161345   -0.068176
     0.176412   -0.069746
     0.191995   -0.071112
     0.208008   -0.072268
     0.224383   -0.073214
     0.241062   -0.073955
     0.257997   -0.074495
     0.275154   -0.074843
     0.292502   -0.075006
     0.310017   -0.074993
     0.327681   -0.074811
     0.345477   -0.074469
     0.363391   -0.073974
     0.381411   -0.073336
     0.399529   -0.072560
     0.417734   -0.071653
     0.436019   -0.070623
     0.454376   -0.069476
     0.472800   -0.068217
     0.491283   -0.066852
     0.509821   -0.065387
     0.528409   -0.063827
     0.547041   -0.062175
     0.565712   -0.060437
     0.584419   -0.058617
     0.603157   -0.056717
     0.621921   -0.054742
     0.640709   -0.052694
     0.659516   -0.050576
     0.678339   -0.048392
     0.697173   -0.046142
     0.716015   -0.043829
     0.734860   -0.041455
     0.753703   -0.039021
     0.772540   -0.036528
     0.791361   -0.033979
     0.810157   -0.031374
     0.828910   -0.028717
     0.847596   -0.026010
     0.866172   -0.023260
     0.884569   -0.020477
     0.902679   -0.017679
     0.920335   -0.014894
     0.937305   -0.012162
     0.953302   -0.009536
     0.968039   -0.007072
     0.981305   -0.004816
     0.993021   -0.002794
     1.000000   -0.001575
